seq_id	start_fill_color	start_stroke_color	done_fill_color	done_stroke_color	footnote	img_width	img_height	px_0	py_0	px_1	py_1	px_2	py_2	px_3	py_3	px_4	py_4	px_5	py_5	px_6	py_6	px_7	py_7	px_8	py_8	px_9	py_9	px_10	py_10	px_11	py_11	px_12	py_12	px_13	py_13
184	#A0A0A0	#000000	#00000000	#00000000		53.498550	54.701983	9.117470	43.640795	7.733288	42.197175	7.733288	42.197175	7.733288	42.197175	5.790985	42.674100	5.232864	44.594646	4.674743	46.515192	6.058925	47.958812	6.058925	47.958812	6.058925	47.958812	6.617046	46.038266	8.559349	45.561341	8.559349	45.561341	8.559349	45.561341
185	#A0A0A0	#000000	#00000000	#00000000		53.498550	54.701983	9.117470	43.640795	8.559349	45.561341	8.559349	45.561341	8.559349	45.561341	9.943529	47.004962	11.885832	46.528037	13.828135	46.051111	14.386256	44.130566	14.386256	44.130566	14.386256	44.130566	12.443953	44.607491	11.059773	43.163870	11.059773	43.163870	11.059773	43.163870
186	#A0A0A0	#000000	#00000000	#00000000		53.498550	54.701983	13.828135	46.051111	15.212317	47.494732	15.212317	47.494732	15.212317	47.494732	17.154620	47.017806	17.712740	45.097261	18.270861	43.176715	16.886679	41.733094	16.886679	41.733094	16.886679	41.733094	16.328558	43.653640	14.386256	44.130566	14.386256	44.130566	14.386256	44.130566
187	#A0A0A0	#000000	#00000000	#00000000		53.498550	54.701983	21.597346	44.143410	20.213164	42.699789	20.213164	42.699789	20.213164	42.699789	18.270861	43.176715	17.712740	45.097261	17.154620	47.017806	18.538801	48.461427	18.538801	48.461427	18.538801	48.461427	19.096922	46.540881	21.039225	46.063955	21.039225	46.063955	21.039225	46.063955
188	#A0A0A0	#000000	#00000000	#00000000		53.498550	54.701983	26.308011	46.553726	26.866132	44.633180	26.866132	44.633180	26.866132	44.633180	25.481952	43.189559	23.539649	43.666484	21.597346	44.143410	21.039225	46.063955	21.039225	46.063955	21.039225	46.063955	22.981528	45.587030	24.365708	47.030651	24.365708	47.030651	24.365708	47.030651
189	#A0A0A0	#000000	#00000000	#00000000		53.498550	54.701983	26.308002	46.553722	24.365699	47.030647	24.365699	47.030647	24.365699	47.030647	23.807577	48.951194	25.191757	50.394815	26.575937	51.838436	28.518240	51.361511	28.518240	51.361511	28.518240	51.361511	27.134060	49.917890	27.692182	47.997343	27.692182	47.997343	27.692182	47.997343
190	#66ccff	#000000	#00000000	#00000000		53.498550	54.701983	27.134060	49.917890	28.518240	51.361511	28.518240	51.361511	28.518240	51.361511	30.460543	50.884586	31.018665	48.964039	31.576788	47.043492	30.192608	45.599871	30.192608	45.599871	30.192608	45.599871	29.634485	47.520418	27.692182	47.997343	27.692182	47.997343	27.692182	47.997343
191	#66ccff	#000000	#00000000	#00000000		53.498550	54.701983	36.287467	49.453805	36.845588	47.533260	36.845588	47.533260	36.845588	47.533260	35.461408	46.089638	33.519105	46.566564	31.576802	47.043489	31.018681	48.964035	31.018681	48.964035	31.018681	48.964035	32.960984	48.487110	34.345164	49.930731	34.345164	49.930731	34.345164	49.930731
192	#006699	#000000	#00000000	#00000000		53.498550	54.701983	32.960984	48.487110	34.345166	49.930730	34.345166	49.930730	34.345166	49.930730	33.787045	51.851276	31.844742	52.328201	29.902440	52.805126	28.518258	51.361506	28.518258	51.361506	28.518258	51.361506	30.460560	50.884581	31.018681	48.964035	31.018681	48.964035	31.018681	48.964035
193	#A0A0A0	#000000	#00000000	#00000000		53.498550	54.701983	26.575937	51.838436	26.017816	53.758982	26.017816	53.758982	26.017816	53.758982	27.401996	55.202603	29.344299	54.725678	31.286602	54.248753	31.844723	52.328207	31.844723	52.328207	31.844723	52.328207	29.902420	52.805132	28.518240	51.361511	28.518240	51.361511	28.518240	51.361511
194	#66ccff	#000000	#00000000	#00000000		53.498550	54.701983	31.286602	54.248753	32.670784	55.692373	32.670784	55.692373	32.670784	55.692373	34.613087	55.215448	35.171208	53.294902	35.729328	51.374356	34.345146	49.930736	34.345146	49.930736	34.345146	49.930736	33.787026	51.851281	31.844723	52.328207	31.844723	52.328207	31.844723	52.328207
